Exp,Site,Hole,Type,Section,SectionLabel,Top Offset (cm),Depth (m CCSF),MSE,Al2O3,SiO2,K2O,TiO2,Fe2O3,CaO
361,U1474,E,F,3,U1474E_14F3,66.15,211.45,12.63,14.487169021833422,49.70201786592049,1.3835736536370808,0.6452982143918828,4.6692879780087075,24.32211888663305
361,U1474,E,F,3,U1474E_14F3,68.15,211.47,12.47,14.417136784418863,48.885091968860266,1.322413131734433,0.6328608073999453,4.403557987118735,25.5484049408924
361,U1474,E,F,3,U1474E_14F3,70.15,211.49,12.8,14.178632261658196,48.93944522422154,1.2561348589001162,0.6153079050029255,4.164388328149183,26.05555704249269
361,U1474,E,F,3,U1474E_14F3,72.15,211.51,12.5,13.525123698181906,48.67487763630873,1.2169096074507988,0.6030255041113829,3.9758099500044093,27.213719224367402
361,U1474,E,F,3,U1474E_14F3,74.15,211.53,13.12,14.1191347556789,47.42758371454576,1.1787535246094725,0.5907227135859362,4.176486059296149,27.71678485270842
361,U1474,E,F,3,U1474E_14F3,76.15,211.55,12.24,13.813063232421952,48.75204323619953,1.2065305014426575,0.5947529784989873,4.057214427995869,26.785861243865646
361,U1474,E,F,3,U1474E_14F3,78.15,211.57,12.2,13.958723935736403,48.877481471891095,1.2973846997653797,0.6157706827859517,4.131909393888087,26.32819543635772
361,U1474,E,F,3,U1474E_14F3,80.15,211.59,12.26,14.194550162607543,48.272414711211376,1.2725500282809787,0.6120750310837674,4.1305244192228106,26.727351268018168
361,U1474,E,F,3,U1474E_14F3,82.15,211.61,12.23,13.714732282397769,50.00519718785677,1.3514904916627497,0.6157346563196858,4.207424719220671,25.314886282966985
361,U1474,E,F,3,U1474E_14F3,84.15,211.63,12.11,14.115500259808133,49.79806856727704,1.407884476089992,0.6367246492360918,4.480039938298083,24.77124772971529
361,U1474,E,F,3,U1474E_14F3,86.15,211.65,12.07,14.062027803706986,50.24440090814101,1.427346042447415,0.6396793254482915,4.549654422312863,24.28635711836808
361,U1474,E,F,3,U1474E_14F3,88.15,211.67,11.64,13.811027117843725,52.09294721122802,1.611623756335846,0.6534528392725925,5.089094784862106,21.951319910882347
361,U1474,E,F,3,U1474E_14F3,90.15,211.69,11.97,14.469747407169375,51.582436365932324,1.579200306479213,0.6601485440265655,4.802603543916223,22.115329452900948
361,U1474,E,F,3,U1474E_14F3,92.15,211.71,11.47,14.469183543484686,52.17220012409049,1.6242393704192983,0.6731126455894952,4.7235077306125115,21.547222206228174
361,U1474,E,F,3,U1474E_14F3,94.15,211.73,11.48,14.323129317437592,52.908087894840904,1.6568052449857973,0.6754364179649248,4.862661388566102,20.783345356629315
361,U1474,E,F,3,U1474E_14F3,96.15,211.75,11.76,14.35816527218387,52.00344173347897,1.5769938850811258,0.6575054642250198,4.755079196716589,21.858280068739067
361,U1474,E,F,3,U1474E_14F3,98.15,211.77,10.38,14.031980564151866,51.054512136401186,1.703830031915354,0.7038598877885409,5.087869075160771,22.62741392500692
361,U1474,E,F,4,U1474E_14F4,0.35600000000000004,211.79,11.23,14.924611763756428,51.57162355959633,1.568332248520068,0.6672712081137779,4.654737058349429,21.822889782088605
361,U1474,E,F,4,U1474E_14F4,2.356,211.81,11.46,14.829769759243016,51.97475224402883,1.604312455563039,0.6653972065798615,4.78293642064877,21.352297534361128
361,U1474,E,F,4,U1474E_14F4,4.356,211.83,11.88,14.847854355279363,52.826431654328616,1.7091486803837228,0.6905489076882638,5.079083359814181,20.056398662930487
361,U1474,E,F,4,U1474E_14F4,6.356,211.85,11.5,15.139753952747157,51.69548831799335,1.6353121125640004,0.6803691246603899,4.804276584497044,21.254265527962705
361,U1474,E,F,4,U1474E_14F4,8.356,211.87,11.5,14.617489793292716,51.8649189570363,1.5815674610667723,0.6839466409418665,4.755408161144643,21.706134606942328
361,U1474,E,F,4,U1474E_14F4,10.356,211.89,12.15,15.046470332904478,51.17113647263572,1.5171203568646936,0.6699218594847063,4.900312802428597,21.90450379610644
361,U1474,E,F,4,U1474E_14F4,12.356,211.91,12.26,14.460197940529792,51.059585180079274,1.4674974235791463,0.6753562509264847,4.786620476316977,22.76020834899296
361,U1474,E,F,4,U1474E_14F4,14.356,211.93,11.41,14.043635268348293,50.16957181733496,1.525316111087894,0.6957709169386469,5.352122021357495,23.423049485357343
361,U1474,E,F,4,U1474E_14F4,16.355999999999998,211.95,12.17,14.168407031427952,50.705068189760325,1.371254769683242,0.6574912894537954,4.6690034974955115,23.638240842603803
361,U1474,E,F,4,U1474E_14F4,18.355999999999998,211.97,12.24,14.427508819861005,49.566282889864944,1.253980850887498,0.6528564106499365,4.462112521438918,24.846724127722325
361,U1474,E,F,4,U1474E_14F4,20.355999999999998,211.99,12.73,13.79603061888521,49.506709776414645,1.1905842643930376,0.6309931481179387,4.305945922626733,25.77920188998709
361,U1474,E,F,4,U1474E_14F4,22.355999999999998,212.01,12.48,14.070548760998898,49.76447666838386,1.1764847932566695,0.6416522967593732,4.343679306755559,25.212623794270275
361,U1474,E,F,4,U1474E_14F4,24.355999999999998,212.03,12.8,14.048885082768223,48.985429464770654,1.122217033066355,0.625568581791378,4.464790774919868,25.962574683108162
361,U1474,E,F,4,U1474E_14F4,26.355999999999998,212.05,12.74,14.40221250899602,49.775105508571585,1.1902296890979414,0.638954922077049,4.842559347222407,24.36040364445964
361,U1474,E,F,4,U1474E_14F4,28.355999999999998,212.07,12.71,14.74412403309336,49.565652934559466,1.2002790538693704,0.6422996668149157,4.645836383859445,24.411273548228063
361,U1474,E,F,4,U1474E_14F4,30.355999999999998,212.09,11.85,14.144089453469116,50.61216078505014,1.2471597217536363,0.6526784777368966,4.761871842894681,23.791505339520175
361,U1474,E,F,4,U1474E_14F4,32.356,212.11,11.83,14.133647061033523,51.0000930509561,1.3554539389542253,0.6523936825358294,5.2624577495963,22.805420137348676
361,U1474,E,F,4,U1474E_14F4,34.356,212.13,11.96,14.579362010922864,50.587195540314305,1.385696504613541,0.6466671460015441,5.602662812374588,22.407881606197794
361,U1474,E,F,4,U1474E_14F4,36.356,212.15,11.87,14.38542599061906,51.388556688339456,1.3801600385756314,0.6572188749078247,5.080977717167544,22.3171263108151
361,U1474,E,F,4,U1474E_14F4,38.356,212.17,12.26,14.9699208596637,50.41682292874706,1.3512721666435286,0.6612825561438818,4.9394963231710065,22.870670786055445
361,U1474,E,F,4,U1474E_14F4,40.356,212.19,11.29,14.931500560088198,51.333300739815535,1.3956204921478013,0.656230764587741,4.958525589054864,21.93428747473049
361,U1474,E,F,4,U1474E_14F4,42.356,212.21,11.74,15.156200950344436,51.38196629522096,1.4552699356081262,0.6768802246345103,4.9991067683784145,21.54004144623819
361,U1474,E,F,4,U1474E_14F4,44.356,212.23,11.92,14.743967057092073,51.84838988739636,1.4866298211967328,0.6736241665081298,5.447802194741494,21.009052493489865
361,U1474,E,F,4,U1474E_14F4,46.356,212.25,11.81,15.132656416692535,50.88519688316208,1.4233612779305727,0.6735397469962502,4.8636002805454135,22.23111101509778
361,U1474,E,F,4,U1474E_14F4,48.356,212.27,12.06,15.213883592271763,51.162509032696704,1.4567352413376704,0.6624050971945238,4.997207140972745,21.716725515951243
361,U1474,F,F,1,U1474F_23F1,4.136,212.29,13.24,14.768772320157346,48.9484115135416,1.3871049108169247,0.6514819811879469,4.779194961618911,24.6744999331019
361,U1474,F,F,1,U1474F_23F1,6.136,212.31,13.14,14.668258944297357,49.216274456458976,1.3991627791312298,0.6464669391248071,4.7728095853219985,24.50649291609027
361,U1474,F,F,1,U1474F_23F1,8.136000000000001,212.33,12.88,14.557490196798279,49.412999607560664,1.3895745706157563,0.6487805375928799,4.679926320778612,24.520694387078436
361,U1474,F,F,1,U1474F_23F1,10.136000000000001,212.35,13.22,14.511755882906435,49.31806062744537,1.3652442532358884,0.6403931529501387,4.659353488550987,24.71465821533581
361,U1474,F,F,1,U1474F_23F1,12.136,212.37,13.58,14.323031617515811,48.363649594600076,1.3051184247128076,0.6256869682347235,4.940275426191037,25.65170358917018
361,U1474,F,F,1,U1474F_23F1,14.136,212.39,13.88,14.406374476152196,48.31611319718543,1.2755161978393925,0.617663004475836,4.373613042332468,26.220185702439313
361,U1474,F,F,1,U1474F_23F1,16.136000000000006,212.41,14.17,13.955437178145429,48.291650071996095,1.2430200617969989,0.5996314672888554,4.2448175662845165,26.874909274912728
361,U1474,F,F,1,U1474F_23F1,18.136000000000006,212.43,13.71,14.239085931739744,47.56189766764145,1.2113337861739517,0.5951009156104053,4.077944116290164,27.524103202968927
361,U1474,F,F,1,U1474F_23F1,20.136000000000006,212.45,14.44,14.238143276496215,46.98666205615078,1.1952471509582074,0.5956125983020786,4.026419819066671,28.16738071945071
361,U1474,F,F,1,U1474F_23F1,22.136000000000006,212.47,14.54,13.930837185076976,47.28596021971553,1.175755324292382,0.5894464970534395,4.022287620179066,28.205178774107257
361,U1474,F,F,1,U1474F_23F1,24.136000000000006,212.49,14.33,14.225294447365018,46.8282002735073,1.1770514203199156,0.5966893973074096,4.113614637793489,28.268615444131513
361,U1474,F,F,1,U1474F_23F1,26.136000000000006,212.51,13.87,14.115727098261637,47.24483222719221,1.1910685618097887,0.597173644749589,4.00692556344432,28.053738524967084
361,U1474,F,F,1,U1474F_23F1,28.136000000000006,212.53,14.15,14.000579311263678,47.602535067562876,1.1960415397546529,0.594004511018236,3.9853118657245923,27.83099332510061
361,U1474,F,F,1,U1474F_23F1,30.136000000000006,212.55,13.91,14.156787278765393,47.416044820158184,1.2128561301025904,0.6067819111039247,3.986990970550095,27.83000450974446
361,U1474,F,F,1,U1474F_23F1,32.135999999999996,212.57,13.66,14.000566807314616,48.59020267086475,1.2545286001047988,0.6125340522082282,4.122582836046681,26.629050653885567
361,U1474,F,F,1,U1474F_23F1,34.135999999999996,212.59,13.01,13.583508837181132,49.57670247612812,1.2683460559805702,0.6143171742421644,4.162726602085845,26.003864474806818
361,U1474,F,F,1,U1474F_23F1,36.135999999999996,212.61,13.25,13.891433308853454,49.29814562259963,1.2877288678989312,0.6282228449735001,4.1350278899489865,25.968907086150136
361,U1474,F,F,1,U1474F_23F1,38.135999999999996,212.63,12.98,14.125137231765335,49.09038145346128,1.3013825387816955,0.6317885595744998,4.139843442026377,25.920932394815445
361,U1474,F,F,1,U1474F_23F1,40.135999999999996,212.65,13.07,13.748695649761075,50.42219019842272,1.3070126302331717,0.6282994907051769,4.135558614630269,24.96770903667221
361,U1474,F,F,1,U1474F_23F1,42.136,212.67,13.36,14.098676897853888,50.0051310306505,1.343318368031924,0.6384289138812883,4.35754979001604,24.766360619990994
361,U1474,F,F,1,U1474F_23F1,44.136,212.69,12.77,14.40238647837069,50.311884402691085,1.3992497857601254,0.6532260719617672,4.46052881855459,23.98219006308639
361,U1474,F,F,1,U1474F_23F1,46.136,212.71,12.35,14.118022112712143,51.6289345351037,1.5178407249627097,0.6684990441115909,5.079506830062431,22.196662373472066
361,U1474,F,F,1,U1474F_23F1,48.136,212.73,12.52,14.339840815654311,51.1939712780953,1.4904186626068867,0.6673921284947042,4.648266853972835,22.869575881600607
361,U1474,F,F,1,U1474F_23F1,50.136,212.75,12.84,14.952801465909655,50.316817621122155,1.536586972182953,0.6794101350272446,5.032654242410689,22.691195183771942
361,U1474,F,F,1,U1474F_23F1,52.136,212.77,13.33,14.3712845597737,50.58576119693857,1.5555867418740552,0.6750521149365121,5.679043203344525,22.342737803557267
361,U1474,F,F,1,U1474F_23F1,54.136,212.79,13.75,14.793768334175665,49.79703065676849,1.4816318711297867,0.6670703565336281,5.225543240017292,23.244421161799767
361,U1474,F,F,1,U1474F_23F1,56.136,212.81,13.8,14.461130651835859,49.94434360701573,1.4811871430913506,0.6776026370999101,5.012913968270366,23.632287613111423
361,U1474,F,F,1,U1474F_23F1,58.136,212.83,12.94,14.522198504624589,50.159860370853295,1.4668371807716392,0.6792335670548271,4.988623016901578,23.392712980218693
361,U1474,F,F,1,U1474F_23F1,60.136,212.85,13.45,14.163332438552391,50.55872647549218,1.4192292129311688,0.6696465767825729,5.012327600662652,23.386203316003698
361,U1474,F,F,1,U1474F_23F1,62.136,212.87,13.9,14.431134043508584,48.86901834183459,1.311888191798451,0.6477586167821073,5.566099350077001,24.38356707642391
361,U1474,F,F,1,U1474F_23F1,64.13600000000001,212.89,14.17,14.385658833875512,48.549776569849485,1.2668599022639688,0.6386537488603425,4.73265530812224,25.635861257453094
361,U1474,F,F,1,U1474F_23F1,66.13600000000001,212.91,14.08,14.04949761509499,48.728356705968075,1.219265639552745,0.636570943794556,4.523065844184054,26.052708871830227
361,U1474,F,F,1,U1474F_23F1,68.13600000000001,212.93,14.64,13.889574700764996,48.38966650253458,1.1814635590446838,0.6384648272663349,4.4817755203613165,26.628520510452717
361,U1474,F,F,1,U1474F_23F1,70.13600000000001,212.95,14.38,13.849591457443957,48.038012716936485,1.1324119899747873,0.6357297464264079,4.486062425308977,27.067657284334043
361,U1474,F,F,1,U1474F_23F1,72.13600000000001,212.97,14.47,13.784825852689009,47.569993615652876,1.0976484480239594,0.6325474501874485,4.2588687577879965,27.865581496083347
361,U1474,F,F,1,U1474F_23F1,74.13600000000001,212.99,14.37,13.862859308007518,48.08955099184394,1.1469751208569359,0.6262643944429228,4.759850333091878,26.723965472181437
361,U1474,F,F,1,U1474F_23F1,76.13600000000001,213.01,14.37,13.836971345630845,47.67804209906482,1.1019469765892098,0.6226054929576539,4.348103798823738,27.62179590735837
361,U1474,F,F,1,U1474F_23F1,78.13600000000001,213.03,15.56,13.901277899213996,47.515331045178094,1.0937907130093312,0.6275907439910142,4.360050882611276,27.71142433642092
361,U1474,F,F,1,U1474F_23F1,80.13600000000001,213.05,14.91,13.65466765607167,47.912409071474265,1.0904021038004197,0.6014800803910861,4.645422567341727,27.305084141345475
361,U1474,F,F,1,U1474F_23F1,82.13600000000001,213.07,14.99,13.65644371900332,48.019177349260566,1.106097440052767,0.6251767795447186,4.274359716300033,27.528210616263216
361,U1474,F,F,1,U1474F_23F1,84.13600000000001,213.09,14.54,14.043108523626652,48.35922881731607,1.1326565189304498,0.616214381962881,4.4394585865744665,26.6187987920141
361,U1474,F,F,1,U1474F_23F1,86.13600000000001,213.11,14.37,14.243866980631113,48.07877826518875,1.1768764365019737,0.6415491945018916,4.54369628376238,26.52469845983853
361,U1474,F,F,1,U1474F_23F1,88.13600000000001,213.13,13.9,14.060199450823799,48.451446121950916,1.167967795985477,0.634947539507241,5.015144778539568,25.879759933617642
361,U1474,F,F,1,U1474F_23F1,90.13600000000001,213.15,14.69,14.174068376684673,47.667789250732156,1.1510569556609438,0.630318395049721,4.611215379663893,26.975017262633262
361,U1474,F,F,1,U1474F_23F1,92.13600000000001,213.17,13.9,14.367142856943198,48.71603244430947,1.2520261489063067,0.6531645307806121,4.844744528978682,25.37635511050637
361,U1474,F,F,1,U1474F_23F1,94.13600000000001,213.19,14.65,13.990873434398258,48.72012675096355,1.2260375319664611,0.6374479215728239,4.624037409707297,26.01094257181625
361,U1474,F,F,1,U1474F_23F1,96.13600000000001,213.21,14.66,14.13293586054634,48.40980036636468,1.2404176088180903,0.6396244766603335,4.770052619542648,26.016634688492545
361,U1474,F,F,1,U1474F_23F1,98.13600000000001,213.23,14.61,14.248812016601875,48.495909451217514,1.2706234887604713,0.6395916366253487,4.702485621143673,25.85204340607576
361,U1474,F,F,1,U1474F_23F1,100.13600000000001,213.25,14.51,14.10104597109053,48.92358092084997,1.3019305254918323,0.6296053528270857,5.273314442045962,24.979988408119258
361,U1474,F,F,1,U1474F_23F1,102.13600000000001,213.27,15.2,14.513608092381599,48.02204315015615,1.266049972667594,0.6309733599243817,4.867316984142191,25.90947406115272
361,U1474,F,F,1,U1474F_23F1,104.13600000000001,213.29,14.66,14.193724786986177,48.45896841568784,1.2772676007603108,0.6343159762585471,4.723710303136077,25.92147853759567
361,U1474,F,F,1,U1474F_23F1,106.13600000000001,213.31,14.65,14.224942812454984,48.16429129628843,1.2618038848302011,0.6266740196682662,4.544797420903099,26.38695618627965
361,U1474,F,F,1,U1474F_23F1,108.13600000000001,213.33,15.09,14.3161973238833,46.95987898449194,1.1966545458728348,0.6204231232785867,4.705563932785771,27.4107477101122
361,U1474,F,F,1,U1474F_23F1,110.13600000000001,213.35,15.71,14.46352564544696,47.43191533678241,1.1482047525038945,0.6077884955456426,4.131576367989323,27.426455022156397
361,U1474,F,F,1,U1474F_23F1,112.13600000000001,213.37,14.97,14.309068438611636,47.97380039682443,1.2045346482207238,0.6235365064204494,4.25297450330813,26.845551127039254
361,U1474,F,F,1,U1474F_23F1,114.13600000000001,213.39,14.47,14.216211869236721,48.308004181347286,1.2151928922893205,0.6207415934534899,4.195890498483585,26.65342458561423
361,U1474,F,F,1,U1474F_23F1,116.13600000000001,213.41,14.64,14.208884798452951,49.00100301928082,1.2560332866845656,0.6246315439490495,4.462324865276928,25.656588106780323
361,U1474,F,F,1,U1474F_23F1,118.13600000000001,213.43,13.95,14.151335258613257,49.43845222919814,1.3201274224462305,0.6389538656320467,4.392467524479476,25.268129320055493
361,U1474,F,F,1,U1474F_23F1,120.13600000000001,213.45,13.75,14.29538715411731,50.31096685402781,1.3705021360259804,0.6386385970126578,4.360341443821602,24.233629435419278
361,U1474,F,F,1,U1474F_23F1,122.13600000000001,213.47,14.32,13.7582256909901,50.19305234397931,1.2927050373093416,0.63147389978326,4.408614133263375,24.92539451509926
361,U1474,F,F,1,U1474F_23F1,124.13600000000001,213.49,14.47,14.24023466117092,49.702435381950174,1.2715609447968241,0.6249439734152512,4.20518439289854,25.165106266192915
361,U1474,F,F,1,U1474F_23F1,126.13600000000001,213.51,14.78,14.085014593635108,50.103293193828605,1.3483739652836253,0.6428267940714303,4.67500564394493,24.354951429660936
361,U1474,F,F,1,U1474F_23F1,128.136,213.53,14.16,14.045179419239856,50.45155159818895,1.3636446537838616,0.6486922088731336,4.504697085469897,24.195700654868922
361,U1474,F,F,1,U1474F_23F1,130.136,213.55,14.58,14.046300620045555,49.81689382626896,1.3455657751303738,0.6492315111006881,4.774946313489153,24.5765275743899
361,U1474,F,F,1,U1474F_23F1,132.136,213.57,14.16,14.61853398075336,48.76095624700258,1.3271528172300724,0.6432147963953675,4.5539694668489386,25.305638312194315
361,U1474,F,F,1,U1474F_23F1,134.136,213.59,13.16,14.402200812173305,50.84144702466527,1.5435707471109184,0.6604463931556777,5.512853185445646,22.24894745787383
361,U1474,F,F,1,U1474F_23F1,136.136,213.61,14.17,14.057194847617547,51.00395905205046,1.505951154240344,0.6727701975517915,5.186714914301132,22.782875454663348
361,U1474,F,F,1,U1474F_23F1,138.136,213.63,13.7,14.197216300931766,50.89557394840447,1.4848612798531582,0.6819851064414565,4.975058945151414,22.974770039642365
361,U1474,F,F,1,U1474F_23F1,140.136,213.65,13.96,13.98219112783593,50.99355597289679,1.4096887688132436,0.6719460423527445,5.168495459805591,22.983588248720324
361,U1474,F,F,1,U1474F_23F1,142.136,213.67,14.15,14.009515842010703,51.012993568703564,1.439214717153229,0.676384150175166,4.838841302253659,23.232516040128303
361,U1474,F,F,1,U1474F_23F1,144.136,213.69,14.15,14.333898547557729,49.70493304771087,1.3468631828989865,0.668048737672409,4.556356952979675,24.59936515160497
361,U1474,F,F,2,U1474F_23F2,0.37,213.76,13.45,13.362363567444824,46.67496761235425,1.2941665779985547,0.6877864827174326,4.7831463961201175,28.407034983789462
361,U1474,F,F,2,U1474F_23F2,2.37,213.78,14.29,12.79445158863971,47.79797151185997,1.3294762743215405,0.6910464725622062,5.074352276909927,27.52216749613129
361,U1474,F,F,2,U1474F_23F2,4.37,213.8,14.54,13.547300632160828,46.97485749616254,1.306494303398544,0.6909467944322353,5.0462437998858825,27.643622594384606
361,U1474,F,F,2,U1474F_23F2,6.37,213.82,14.19,13.045770669024302,46.769032421762766,1.2578672327750435,0.6766856901655847,4.863962511951498,28.596147094745426
361,U1474,F,F,2,U1474F_23F2,8.370000000000001,213.84,15.17,12.845288577169647,47.713148609288574,1.2968257601190916,0.6812980453089753,5.080449445160399,27.592455183377943
361,U1474,F,F,2,U1474F_23F2,10.37,213.86,14.17,13.054900731068143,46.95160582475362,1.227946155455769,0.676017006687338,4.637018665572929,28.66197723688685
361,U1474,F,F,2,U1474F_23F2,12.37,213.88,14.66,12.923614004084428,46.972103450217844,1.1834749843145647,0.6698596578418958,4.444783262345542,29.015630261620355
361,U1474,F,F,2,U1474F_23F2,14.37,213.9,14.53,12.674307403041718,46.636689967757015,1.1832792560643546,0.6716012896989609,4.542712685508935,29.500875018353664
361,U1474,F,F,2,U1474F_23F2,16.369999999999994,213.92,14.33,13.035919766588497,46.68967162731219,1.183504929312063,0.6688143832165477,4.716950514354024,28.914604399641313
361,U1474,F,F,2,U1474F_23F2,18.37,213.94,14.73,13.027257959233483,46.50481327931771,1.175566758883013,0.6601465437045745,4.660859254704384,29.180821824581475
361,U1474,F,F,2,U1474F_23F2,20.37,213.96,15.25,12.853750918196027,45.82533391217034,1.1584923781313818,0.6495845860272096,5.083708443513866,29.638595382385805
361,U1474,F,F,2,U1474F_23F2,22.37,213.98,14.21,13.110156380588531,45.245182459173606,1.1330550554538292,0.6338455437421606,4.4640001453777485,30.623226036088752
361,U1474,F,F,2,U1474F_23F2,24.37,214.0,14.05,12.996119050519372,45.26295236079412,1.1437949665016471,0.6358112325258134,4.76361030425535,30.407177705828342
361,U1474,F,F,2,U1474F_23F2,26.37,214.02,14.93,12.931268255331318,44.98347346685421,1.1554739062684274,0.6258954327091644,4.908761999585661,30.60459255967586
361,U1474,F,F,2,U1474F_23F2,28.37,214.04,15.32,13.197633140111543,44.14484976257061,1.0890325797927767,0.6206317148911346,4.466245988785428,31.69107243427316
361,U1474,F,F,2,U1474F_23F2,30.37,214.06,15.2,12.928298174770672,44.0642465588913,1.0890033159856072,0.6061823079669606,4.505901461121305,32.01583380168879
361,U1474,F,F,2,U1474F_23F2,32.37,214.08,15.27,12.70231722838282,43.92665051552383,1.0803739109880366,0.619963987962821,4.596241488835172,32.28391848873195
361,U1474,F,F,2,U1474F_23F2,34.37,214.1,14.81,13.1075759362389,43.61406321825987,1.0778175285711498,0.6137227883844515,4.35320042868044,32.443085720289815
361,U1474,F,F,2,U1474F_23F2,36.37,214.12,14.82,13.094329104198646,44.43356308579766,1.1026185953244967,0.6277870995730127,4.539271981088659,31.41189575444216
361,U1474,F,F,2,U1474F_23F2,38.37,214.14,14.9,13.039920664528871,44.94145167295469,1.1352373691252526,0.6323335747495625,4.549952129585625,30.91057020948064
361,U1474,F,F,2,U1474F_23F2,40.37,214.16,14.74,13.212925634702577,45.50146147780287,1.179420994983189,0.6339110109920095,4.650816439781542,30.030930062162447
361,U1474,F,F,2,U1474F_23F2,42.37,214.18,14.69,13.290928817313477,45.275121652325204,1.1822116564594334,0.6320834217641179,4.6202026124519495,30.20891746011046
361,U1474,F,F,2,U1474F_23F2,44.37,214.2,14.38,13.031685514821438,45.46528729743494,1.179632935521154,0.6389426750090316,4.825122552676353,30.068794644961727
361,U1474,F,F,2,U1474F_23F2,46.37,214.22,14.53,13.201226980619712,45.990315125349866,1.2066343806314634,0.6394025643135991,5.3475742199041685,28.82431234960582
361,U1474,F,F,2,U1474F_23F2,48.37,214.24,13.89,13.353234190064068,45.3297882790484,1.1976584926998879,0.6416022066237749,4.685523381884783,30.00165907010372
361,U1474,F,F,2,U1474F_23F2,50.37,214.26,13.96,13.523303346733655,44.79916888876461,1.1859317498793382,0.6317021380517984,4.776928768601913,30.29243072839332
361,U1474,F,F,2,U1474F_23F2,52.37000000000001,214.28,13.96,13.465646785063727,44.939647666749785,1.2103727549847836,0.6468354377819124,4.694058440993095,30.252904534851346
361,U1474,F,F,2,U1474F_23F2,54.37000000000001,214.3,13.83,13.080612536210234,45.781728564398286,1.2433075715720827,0.6507756781837781,4.725574501116751,29.72746676894351
361,U1474,F,F,2,U1474F_23F2,56.37000000000001,214.32,14.08,13.236830992677787,45.68284555702602,1.2207532124037788,0.6426985968077169,4.725162657263861,29.701174604245473
361,U1474,F,F,2,U1474F_23F2,58.37000000000001,214.34,14.56,13.477961534424534,45.11737106899501,1.2345235329614224,0.649488774225941,4.910665286161021,29.819455423656716
361,U1474,F,F,2,U1474F_23F2,60.37000000000001,214.36,14.55,13.479766648334763,45.38332787572016,1.2059119168372066,0.6462269604688247,4.758427789730785,29.735804429332887
361,U1474,F,F,2,U1474F_23F2,62.37000000000001,214.38,14.46,13.043606204655553,45.02659120992729,1.2208006302902048,0.6469715937058748,4.86446062935401,30.407035352491686
361,U1474,F,F,2,U1474F_23F2,64.37,214.4,14.64,13.41526553230483,44.80348042768652,1.2167563050137493,0.6439152728513444,4.764666199787721,30.365381882780476
361,U1474,F,F,2,U1474F_23F2,66.37,214.42,14.56,13.123978224860522,45.68075450534225,1.2408566037152358,0.6480521469576541,4.77048409729266,29.74534004225631
361,U1474,F,F,2,U1474F_23F2,68.37,214.44,14.41,13.326723916466232,45.6222862982594,1.2443106816115714,0.6513913646824031,4.826741555873462,29.53801180353157
361,U1474,F,F,2,U1474F_23F2,70.37,214.46,14.65,13.34356431003076,45.468862002631376,1.238055429220777,0.6537087495765757,4.718944408629418,29.78633072033574
361,U1474,F,F,2,U1474F_23F2,72.37,214.48,14.28,12.850253995595859,45.57671005645635,1.2387815619138762,0.643953378608624,4.709990449133548,30.189776178716393
361,U1474,F,F,2,U1474F_23F2,74.37,214.5,13.99,13.246176885958263,45.81331039893476,1.260204102798496,0.6555233154109976,4.765276052602282,29.468974864719847
361,U1474,F,F,2,U1474F_23F2,76.37,214.52,14.09,13.466655785828038,45.83430862212144,1.2568917392910888,0.6515966327654482,4.7575180299812105,29.242494810437407
361,U1474,F,F,2,U1474F_23F2,78.37,214.54,13.55,13.519987323269985,46.40867855927526,1.2887007547193499,0.6505016953857474,4.835816851978182,28.505780435796122
361,U1474,F,F,2,U1474F_23F2,80.37,214.56,13.8,13.483331201898496,46.51126197866787,1.3077376151657596,0.6617092925563131,5.004127218111998,28.241298314024203
361,U1474,F,F,2,U1474F_23F2,82.37,214.58,13.93,13.54712781814713,45.549717260251654,1.270893539093026,0.6552837094145972,4.885973782821608,29.30046951069662
361,U1474,F,F,2,U1474F_23F2,84.37,214.6,13.21,12.962076531810997,46.86958217244874,1.291295099654942,0.6663945447109326,4.814187136210446,28.605930135588576
361,U1474,F,F,2,U1474F_23F2,86.37,214.62,13.7,13.645538453509033,45.83444133607856,1.2840967396784588,0.6634317529980192,4.878616542365251,28.903340795795305
361,U1474,F,F,2,U1474F_23F2,88.37,214.64,13.71,13.218664481184517,46.25965120371014,1.3019401009160116,0.6509841722523917,5.0635125952167686,28.714713067144803
361,U1474,F,F,2,U1474F_23F2,90.37,214.66,14.12,13.468815624295047,46.16443493857821,1.2793136791201243,0.6468850402521756,5.0186370940342035,28.631379244144867
361,U1474,F,F,2,U1474F_23F2,92.37,214.68,14.48,13.422633368304757,45.201475033208254,1.223342782308562,0.6440522127628753,4.66064321411552,30.05731900972466
361,U1474,F,F,2,U1474F_23F2,94.37,214.7,14.02,13.425283887843346,44.99823437484537,1.2122636603393748,0.6333164846615067,5.077353861828229,29.863013350906805
361,U1474,F,F,2,U1474F_23F2,96.37,214.72,14.07,12.783581665023538,45.334153290421895,1.2008161788487772,0.6262238989800236,5.021366311192408,30.243324275957995
361,U1474,F,F,2,U1474F_23F2,98.37,214.74,14.66,13.170180328303259,44.39953178312242,1.1297925154413402,0.6224590962655827,4.628674860078457,31.258827037213578
361,U1474,F,F,2,U1474F_23F2,100.37,214.76,14.89,13.164820709331424,44.20415464637482,1.1255551135924406,0.6077797059459916,4.496926929961483,31.610228515218484
